"configuration","problem","model","data_file","status","time","run","objective"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","4.617","results_container","16856"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","4.683","results_container","15652"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","4.746","results_container","14448"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","4.814","results_container","14196"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","4.871","results_container","13104"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","4.961","results_container","12792"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.062","results_container","11726"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.124","results_container","11440"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.216","results_container","10400"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.293","results_container","9360"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.407","results_container","8320"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.464","results_container","8112"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.549","results_container","7904"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.68","results_container","7600"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.773","results_container","7400"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.917","results_container","7104"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.032","results_container","6912"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.139","results_container","6624"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.265","results_container","6336"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.399","results_container","6256"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.48","results_container","6072"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.555","results_container","5808"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","7.992","results_container","5580"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","8.174","results_container","5400"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","9.387","results_container","5382"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","9.494","results_container","5346"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","9.675","results_container","5148"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","10.327","results_container","4950"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","21.137","results_container","4752"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","21.553","results_container","4536"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","22.282","results_container","4500"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","24.048","results_container","4488"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","49.355","results_container","4480"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","69.166","results_container","4352"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","114.392","results_container","4224"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","142.681","results_container","4186"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","291.882","results_container","4080"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","347.253","results_container","3960"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","492.595","results_container","3915"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","543.684","results_container","3780"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","629.258","results_container","3770"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","877.034","results_container","3640"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","1168.58","results_container","3510"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","89.564","results_container","56700"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","91.578","results_container","55125"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","94.189","results_container","54432"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","120.783","results_container","53676"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","122.992","results_container","52920"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","134.178","results_container","52164"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","136.977","results_container","51408"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","139.777","results_container","50652"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","151.075","results_container","49896"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","153.353","results_container","49680"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","168.539","results_container","49140"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","199.519","results_container","48384"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","204.467","results_container","47628"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","210.521","results_container","46872"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","214.217","results_container","46116"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","424.094","results_container","45360"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","438.965","results_container","44604"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","462.25","results_container","43848"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","467.212","results_container","43092"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","490.597","results_container","42336"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","531.131","results_container","41760"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","535.146","results_container","41580"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","538.042","results_container","40824"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","548.236","results_container","40068"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","566.388","results_container","39312"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.504","results_container","20250"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.573","results_container","18900"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.632","results_container","18480"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.69","results_container","18060"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.766","results_container","17864"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.825","results_container","17640"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.885","results_container","17458"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.943","results_container","17248"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.01","results_container","16016"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.079","results_container","14784"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.138","results_container","14256"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.197","results_container","13728"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.257","results_container","13416"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.353","results_container","13104"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.413","results_container","12792"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.491","results_container","12636"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.553","results_container","12312"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.619","results_container","11988"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.686","results_container","11396"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.745","results_container","10989"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.825","results_container","10692"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.907","results_container","9720"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","7.021","results_container","8748"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","7.083","results_container","8658"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","7.355","results_container","8584"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","7.636","results_container","7511"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","7.861","results_container","7308"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","8.014","results_container","7105"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","8.08","results_container","6860"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","10.107","results_container","6750"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","10.189","results_container","6300"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","10.329","results_container","6090"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","10.401","results_container","5880"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","12.201","results_container","5850"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","21.451","results_container","5760"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","22.213","results_container","5616"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","22.521","results_container","5460"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","27.172","results_container","5376"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","28.028","results_container","5250"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","30.525","results_container","5184"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","37.09","results_container","4992"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","43.383","results_container","4836"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","45.547","results_container","4704"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","51.591","results_container","4536"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","54.522","results_container","4374"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","74.76","results_container","4050"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","352.043","results_container","3960"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","455.27","results_container","3952"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","736.637","results_container","3915"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","7.053","results_container","27456"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","7.183","results_container","26624"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","7.274","results_container","25792"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","7.447","results_container","24800"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","7.565","results_container","24000"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","7.792","results_container","23520"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","7.956","results_container","23200"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","8.046","results_container","22736"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","8.139","results_container","22272"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","8.24","results_container","22185"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","8.573","results_container","20706"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","8.669","results_container","20300"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","8.907","results_container","19992"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","9.063","results_container","18564"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","9.153","results_container","18200"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","9.31","results_container","17550"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","9.471","results_container","16524"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","9.678","results_container","15147"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","9.774","results_container","14850"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","9.89","results_container","14553"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","10.114","results_container","13230"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","10.26","results_container","12960"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","10.377","results_container","12750"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","10.535","results_container","11475"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","10.635","results_container","11250"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","13.264","results_container","10989"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","13.533","results_container","10692"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","13.648","results_container","10395"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","13.79","results_container","10368"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","14.212","results_container","9216"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","15.288","results_container","8064"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","18.569","results_container","7986"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","19.447","results_container","7623"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","20.041","results_container","7260"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","32.963","results_container","7254"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","47.905","results_container","6912"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","48.177","results_container","6696"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","48.78","results_container","6480"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","49.018","results_container","6264"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","49.325","results_container","6048"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","65.043","results_container","5808"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","158.902","results_container","5775"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","205.448","results_container","5681"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","244.385","results_container","5544"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","617.847","results_container","5500"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","707.892","results_container","5280"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl14.dzn","","807.184","results_container","5060"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","6.017","results_container","25380"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","6.102","results_container","24840"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","6.215","results_container","24675"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","6.382","results_container","23030"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","6.469","results_container","22540"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","6.572","results_container","22050"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","6.681","results_container","21560"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","6.779","results_container","20020"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","6.874","results_container","18480"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","6.968","results_container","18060"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","7.44","results_container","17424"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","7.879","results_container","15972"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","7.974","results_container","15840"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","8.173","results_container","14400"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","8.266","results_container","13950"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","8.358","results_container","13500"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","8.931","results_container","13200"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","9.087","results_container","12300"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","9.194","results_container","11070"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","9.324","results_container","10800"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","10.677","results_container","10530"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","10.793","results_container","10179"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","11.057","results_container","9828"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","12.133","results_container","9744"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","12.236","results_container","9408"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","12.339","results_container","9072"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","50.475","results_container","8910"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","55.945","results_container","8775"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","56.044","results_container","8190"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","56.352","results_container","7980"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","73.56","results_container","7700"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","87.585","results_container","7350"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","146.216","results_container","7290"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","284.577","results_container","7020"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","292.337","results_container","6885"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","335.427","results_container","6696"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","373.705","results_container","6650"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","414.256","results_container","6384"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","459.357","results_container","6370"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","498.275","results_container","6240"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","530.722","results_container","6072"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","565.466","results_container","6048"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","604.32","results_container","5920"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","23.676","results_container","20250"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","23.947","results_container","19800"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","24.249","results_container","19350"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","24.782","results_container","18705"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","25.1","results_container","18270"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","25.452","results_container","17052"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","26.196","results_container","16646"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","26.584","results_container","16240"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","27.633","results_container","15080"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","27.988","results_container","14703"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","28.512","results_container","14326"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","29.128","results_container","13949"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","31.225","results_container","13776"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","31.522","results_container","13440"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","32.57","results_container","13104"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","32.875","results_container","12768"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","35.658","results_container","12441"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","43.55","results_container","12376"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","54.971","results_container","12285"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","67.382","results_container","12144"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","68.708","results_container","11616"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","79.013","results_container","11610"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","79.329","results_container","11340"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","86.244","results_container","11193"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","91.937","results_container","11050"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","100.251","results_container","11016"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","101.269","results_container","10692"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","125.921","results_container","10500"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","232.353","results_container","10230"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","267.362","results_container","10140"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","268.934","results_container","9750"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","362.057","results_container","9576"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","473.987","results_container","9570"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","583.592","results_container","9315"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","644.654","results_container","9000"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","757.124","results_container","8640"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","834.117","results_container","8512"
"Huub_free","","../container-loading/container-loading.mzn","../container-loading/cl02.dzn","","928.716","results_container","8372"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","42.234","results_container","64800"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","231.183","results_container","63936"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","289.058","results_container","63000"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","293.182","results_container","62208"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","9.129","results_container","25920"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","9.283","results_container","25056"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","9.394","results_container","24480"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","9.522","results_container","23970"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","9.666","results_container","22848"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","9.782","results_container","22678"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","9.924","results_container","21344"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","10.107","results_container","19952"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","10.286","results_container","19712"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","10.511","results_container","18480"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","10.623","results_container","18060"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","10.771","results_container","16856"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","10.912","results_container","16254"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","11.113","results_container","15093"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","11.377","results_container","13932"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","11.577","results_container","12771"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","11.768","results_container","12298"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","11.943","results_container","11180"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","12.196","results_container","10062"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","12.419","results_container","9675"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","12.667","results_container","9288"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","12.803","results_container","8901"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","12.931","results_container","8694"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","13.077","results_container","8487"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","13.341","results_container","8118"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","13.633","results_container","7216"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","13.945","results_container","7040"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","14.513","results_container","6864"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl08.dzn","","14.738","results_container","6688"
